taxid	name_txt	name_class	name_norm	sci_name	rank	lineage_taxids	lineage_names	lineage_ranks
12557	Seoul virus (STRAIN 80-39)	synonym	seoul virus (strain 80-39)	Seoul virus 80-39	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;12557	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoul virus 80-39	;;;;;;;;family;;;;no rank
458677	Hantaanvirus Q93MP8	synonym	hantaanvirus q93mp8	Hantaanvirus CGRn93MP8	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458677	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn93MP8	;;;;;;;;family;;;;no rank
11583	Hantaan virus (STRAIN HOJO)	synonym	hantaan virus (strain hojo)	HoJo virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;11583	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;HoJo virus	;;;;;;;;family;;;;no rank
1980458	Asikkala virus	synonym	asikkala virus	Orthohantavirus asikkalaense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980458	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus asikkalaense	;;;;;;;;family;;;species
31617	Hantaan virus (strain B-1)	synonym	hantaan virus (strain b-1)	Hantaan virus B-1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;31617	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus B-1	;;;;;;;;family;;;;no rank
3116880	Saaremaa hantavirus	synonym	saaremaa hantavirus	Kurkino virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052477;3116880	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus dobravaense;Kurkino virus	;;;;;;;;family;;;;no rank
37207	Reithrodontomys mexicanus hantavirus	synonym	reithrodontomys mexicanus hantavirus	Rio Segundo hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;37207	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Rio Segundo hantavirus	;;;;;;;;family;;;;species
147455	Hantavirus IR461	synonym	hantavirus ir461	Seoulvirus IR461	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;147455	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoulvirus IR461	;;;;;;;;family;;;;no rank
508675	Hantavirus GuizhouRni1	synonym	hantavirus guizhourni1	Hantaanvirus CGRni1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508675	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRni1	;;;;;;;;family;;;;no rank
458668	Hantaanvirus Q10P15	synonym	hantaanvirus q10p15	Hantaanvirus CGAa1015	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458668	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGAa1015	;;;;;;;;family;;;;no rank
2847821	Lena River virus	synonym	lena river virus	Lena virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052336;2847821	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus lenaense;Lena virus	;;;;;;;;family;;;;no rank
39002	Puumala virus (strain sotkamo/v-2969/81)	synonym	puumala virus (strain sotkamo/v-2969/81)	Puumala virus sotkamo/v-2969/81	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;39002	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus sotkamo/v-2969/81	;;;;;;;;family;;;;no rank
3052490	Black Creek Canal hantavirus	synonym	black creek canal hantavirus	Orthohantavirus nigrorivense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052490	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus nigrorivense	;;;;;;;;family;;;species
3062814	Limestone Canyon orthohantavirus	synonym	limestone canyon orthohantavirus	Limestone Canyon virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3062814	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Limestone Canyon virus	;;;;;;;;family;;;;species
3052476	Cano Delgadito orthohantavirus	synonym	cano delgadito orthohantavirus	Orthohantavirus delgaditoense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052476	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus delgaditoense	;;;;;;;;family;;;species
42097	Isla Vista virus (ILV)	synonym	isla vista virus (ilv)	Isla Vista hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;42097	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Isla Vista hantavirus	;;;;;;;;family;;;;species
11610	Seoul virus SR-11	synonym	seoul virus sr-11	Seoul virus SR11	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;11610	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoul virus SR11	;;;;;;;;family;;;;no rank
1779847	Hantavirus sp. ASTV3877	synonym	hantavirus sp. astv3877	Hantavirus ASTV3877	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1779847	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus ASTV3877	;;;;;;;;family;;;;;species
3052496	Sangassou hantavirus	synonym	sangassou hantavirus	Orthohantavirus sangassouense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052496	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus sangassouense	;;;;;;;;family;;;species
458667	Hantaanvirus Q10P11	synonym	hantaanvirus q10p11	Hantaanvirus CGAa1011	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458667	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGAa1011	;;;;;;;;family;;;;no rank
39001	Puumala virus (strain p360)	synonym	puumala virus (strain p360)	Puumala virus p360	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;39001	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus p360	;;;;;;;;family;;;;no rank
3052476	Cano Delgadito virus	synonym	cano delgadito virus	Orthohantavirus delgaditoense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052476	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus delgaditoense	;;;;;;;;family;;;species
31619	Hantavirus Baltimore	synonym	hantavirus baltimore	Seoulvirus Baltimore	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;31619	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoulvirus Baltimore	;;;;;;;;family;;;;no rank
42097	Isla Vista virus	synonym	isla vista virus	Isla Vista hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;42097	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Isla Vista hantavirus	;;;;;;;;family;;;;species
381330	Hantavirus strain GM04-38	synonym	hantavirus strain gm04-38	Hantavirus GM04-38	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;381330	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Hantavirus GM04-38	;;;;;;;;family;;;;no rank
458673	Hantaanvirus Q4MP9	synonym	hantaanvirus q4mp9	Hantaanvirus CGAa4MP9	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458673	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGAa4MP9	;;;;;;;;family;;;;no rank
11606	Puumala virus (STRAIN SOTKAMO)	synonym	puumala virus (strain sotkamo)	Puumala virus - Sotkamo	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;11606	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus - Sotkamo	;;;;;;;;family;;;;no rank
660955	Nova hantavirus	synonym	nova hantavirus	Nova virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052337;660955	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus novaense;Nova virus	;;;;;;;;family;;;;no rank
1779848	Hantavirus sp. ASTV3873	synonym	hantavirus sp. astv3873	Hantavirus ASTV3873	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1779848	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus ASTV3873	;;;;;;;;family;;;;;species
659339	Hantavirus Jurong TJK/06(RR50)	synonym	hantavirus jurong tjk/06(rr50)	Hantavirus Jurong TJK/06(RT50)	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;659339	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Jurong TJK/06(RT50)	;;;;;;;;family;;;;;species
279233	Hantavirus strain Z37	synonym	hantavirus strain z37	Hantavirus Z37	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;279233	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Hantavirus Z37	;;;;;;;;family;;;;no rank
508669	Hantavirus Guizhou2616	synonym	hantavirus guizhou2616	Hantaanvirus CGRn2616	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508669	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn2616	;;;;;;;;family;;;;no rank
3052490	Black Creek Canal orthohantavirus	synonym	black creek canal orthohantavirus	Orthohantavirus nigrorivense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052490	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus nigrorivense	;;;;;;;;family;;;species
654422	Maripa hantavirus	synonym	maripa hantavirus	Maripa virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3431295;3052489;654422	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus mamorense;Orthohantavirus negraense;Maripa virus	;;;;;;;;family;;;;;no rank
38999	Puumala virus (strain evo/12cg/93)	synonym	puumala virus (strain evo/12cg/93)	Puumala virus evo/12cg/93	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;38999	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus evo/12cg/93	;;;;;;;;family;;;;no rank
508670	Hantavirus GuizhouHu2	synonym	hantavirus guizhouhu2	Hantaanvirus CGHu2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508670	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGHu2	;;;;;;;;family;;;;no rank
11601	Hantaan virus (STRAIN LEE)	synonym	hantaan virus (strain lee)	Hantaan virus Lee	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;11601	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus Lee	;;;;;;;;family;;;;no rank
508672	Hantavirus GuizhouRn15	synonym	hantavirus guizhourn15	Hantaanvirus CGRn15	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508672	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn15	;;;;;;;;family;;;;no rank
458679	Hantavirus Q83P16	synonym	hantavirus q83p16	Hantavirus CGRn8316	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;458679	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus CGRn8316	;;;;;;;;family;;;;;species
12557	Seoul 80-39 virus	synonym	seoul 80-39 virus	Seoul virus 80-39	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;12557	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoul virus 80-39	;;;;;;;;family;;;;no rank
3052492	Prospect Hill Hantavirus	synonym	prospect hill hantavirus	Orthohantavirus prospectense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052492	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus prospectense	;;;;;;;;family;;;species
1779850	Hantavirus sp. ASTV3947	synonym	hantavirus sp. astv3947	Hantavirus ASTV3947	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1779850	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus ASTV3947	;;;;;;;;family;;;;;species
72683	Hantavirus HB55	synonym	hantavirus hb55	Seoulvirus HB55	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;72683	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoulvirus HB55	;;;;;;;;family;;;;no rank
31621	Four corners virus	synonym	four corners virus	Four Corners hantavirus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052499;31621	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus sinnombreense;Four Corners hantavirus	;;;;;;;;family;;;;no rank
32614	Pulmonary syndrome hantavirus	synonym	pulmonary syndrome hantavirus	Convict Creek 107 virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052499;32614	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus sinnombreense;Convict Creek 107 virus	;;;;;;;;family;;;;no rank
367400	Hantavirus strain Neembucu	synonym	hantavirus strain neembucu	Neembucu hantavirus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;367400	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Neembucu hantavirus	;;;;;;;;family;;;;no rank
458676	Hantaanvirus Q53P10	synonym	hantaanvirus q53p10	Hantaanvirus CGRn5310	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458676	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn5310	;;;;;;;;family;;;;no rank
31620	Seoul virus (strain R22)	synonym	seoul virus (strain r22)	Seoul virus R22	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;31620	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoul virus R22	;;;;;;;;family;;;;no rank
1268011	Tigray hantavirus	synonym	tigray hantavirus	Tigray virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052502;1268011	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus tigrayense;Tigray virus	;;;;;;;;family;;;;no rank
