rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution
33508,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33509,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33510,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33511,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33512,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33513,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33514,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33515,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33516,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33517,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33518,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33519,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33520,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33521,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33522,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33523,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33524,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33525,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33526,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33527,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33528,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33529,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33530,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33531,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33532,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33533,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33534,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33535,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33536,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33537,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33538,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33539,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33540,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33541,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33542,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33543,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33544,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33545,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33546,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33547,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33548,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33549,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33550,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33551,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33552,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33553,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33554,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33555,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33556,87,Mastomys natalensis,2016-12-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33557,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33558,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33559,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33560,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33561,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33562,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33563,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33564,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33565,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33566,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33567,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33568,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33569,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33570,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33571,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33572,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33573,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33574,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33575,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33576,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33577,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33578,87,Mastomys natalensis,2016-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33579,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33580,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33581,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33582,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33583,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33584,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33585,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33586,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33587,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33588,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33589,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33590,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33591,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33592,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33593,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33594,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33595,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33596,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33597,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33598,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33599,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33600,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33601,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33602,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33603,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33604,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33605,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33606,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33607,87,Mastomys natalensis,2016-12-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33608,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33609,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33610,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33611,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33612,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33613,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33614,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33615,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33616,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33617,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33618,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33619,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33620,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33621,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33622,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33623,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33624,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33625,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33626,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33627,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33628,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33629,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33630,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33631,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33632,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33633,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33634,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33635,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33636,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33637,87,Mastomys natalensis,2016-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33638,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33639,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33640,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33641,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33642,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33643,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33644,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33645,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33646,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33647,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33648,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33649,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33650,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33651,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33652,87,Mastomys natalensis,2016-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
